length;mse;model
10;517.7151929117773;(((0.0112073543 * X2) + ((0.3151988089 * X1) + 0.0407263823)) * (exp(((-0.1692361385) * X1)) + 3.4703640938))
1;7.906812417707137;1.3298383951
9;6.331803552172107;exp(log((exp(exp(((-0.0378343053) * X1))) * (((-0.0001814920) * X2) + 0.1449113637))))
7;14.637744071740025;(exp((exp(((-0.0372970328) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
2;7.620034594266387;exp(((-0.0580003709) * X1))
6;7.793208058666304;((exp(((-0.0381737091) * X1)) ^ 2) * exp(((-0.0023206710) * X2)))
5;14.657898550938135;exp((exp(((-0.0380017981) * X1)) + ((-0.0011305843) * X2)))
4;7.807408820251785;exp((((-0.0779456943) * X1) + ((-0.0011305843) * X2)))
3;14.797057283353137;exp(exp(((-0.0428360701) * X1)))
10;725.05091057656;((exp(((-0.4808395207) * X1)) + 15.8565301895) * ((0.0030017328 * X2) + (0.0094757685 + (0.0815809444 * X1))))
1;6.174337207521313;0.3603047132
9;6.331981739309731;exp(log((exp(exp(((-0.0378856547) * X1))) * (((-0.0001814920) * X2) + 0.1449113637))))
8;14.638906828250905;(exp((sqrt(exp(((-0.0746747330) * X1))) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
3;7.876634039423772;(0.7566623092 ^ (0.3057975769 * X1))
2;7.935883500609634;exp(((-0.0913771093) * X1))
7;14.63341158720184;(exp((exp(((-0.0371467136) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
6;7.741086872672326;((exp(((-0.0354140177) * X1)) ^ 2) * exp(((-0.0023206710) * X2)))
5;14.660192823774508;exp((exp(((-0.0380810201) * X1)) + ((-0.0011305843) * X2)))
4;7.791576820717838;(exp(((-0.0762849972) * X1)) + ((-0.0011305843) * X2))
10;728.0289726412194;((exp(((-0.4855161905) * X1)) + 16.1315650940) * ((0.0029576786 * X2) + (0.0093161017 + (0.0803539306 * X1))))
1;6.027803550580038;0.0947735906
9;6.332059198600154;exp(log((exp(exp(((-0.0379079767) * X1))) * (((-0.0001814920) * X2) + 0.1449113637))))
7;14.63262796950815;(exp((exp(((-0.0371195115) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
2;7.595678325235637;exp(((-0.0553424843) * X1))
6;14.657888328104722;exp(((0.0778652579 ^ (0.0148863243 * X1)) + ((-0.0011305843) * X2)))
5;7.7752430189307775;(exp((((-0.0372282229) * X1) + ((-0.0011305843) * X2))) ^ 2)
4;7.798005708341234;(exp(((-0.0769613832) * X1)) + ((-0.0011405044) * X2))
3;14.808229694567093;exp(exp(((-0.0432109460) * X1)))
10;726.5821274394602;((exp(((-0.4879592955) * X1)) + 16.2685909271) * ((0.0029304409 * X2) + (0.0092136189 + (0.0795982555 * X1))))
1;8.881126568068325;(-1.7436202765)
9;6.332124437230564;exp(log((exp(exp(((-0.0379267745) * X1))) * (((-0.0001814920) * X2) + 0.1449113637))))
7;14.656436109519086;(exp((exp(((-0.0379267745) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))
2;7.962764432716598;exp(((-0.0941260159) * X1))
6;7.787719113486044;((exp(((-0.0378856547) * X1)) ^ 2) * exp(((-0.0022915746) * X2)))
5;14.66287833029417;exp((exp(((-0.0381737091) * X1)) + ((-0.0011305843) * X2)))
4;7.620895866578889;(exp(((-0.0580003709) * X1)) + ((-0.0011305843) * X2))
3;7.666394507165254;sqrt(exp(((-0.1260513812) * X1)))
10;728.152119139327;((exp(((-0.4913709760) * X1)) + 16.4793548584) * ((0.0028968793 * X2) + (0.0090892930 + (0.0786647648 * X1))))
1;7.131989100229052;(-1.1088958979)
9;6.332305606218855;exp(log((exp(exp(((-0.0379789695) * X1))) * (((-0.0001814920) * X2) + 0.1449113637))))
8;14.663293515647664;(exp(((0.0778652579 ^ (0.0149494931 * X1)) + ((-0.0011405044) * X2))) + ((-0.0008241935) * X2))
3;7.886130851746629;(0.8851673007 ^ (0.7071067691 * X1))
2;7.590649793249557;exp(((-0.0547922179) * X1))
7;14.655891994239322;(exp((exp(((-0.0379079767) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))
6;14.66197350792177;exp((sqrt(exp(((-0.0762849972) * X1))) + ((-0.0011305843) * X2)))
5;14.663036819919704;exp((exp(((-0.0381791778) * X1)) + ((-0.0011305843) * X2)))
4;7.7979980688640715;(exp(((-0.0769613832) * X1)) + ((-0.0011305843) * X2))
10;492.9423738402927;((exp(((-0.1561180502) * X1)) + 3.1085059643) * ((0.0121881692 * X2) + (0.0443993472 + (0.3434077501 * X1))))
1;6.376250940747034;(-0.6557925344)
9;6.015273636986047;((exp(exp(((-0.0380017981) * X1))) * (((-0.0001814920) * X2) + 0.1449113637)) * 0.0330321901)
8;14.655966024595246;(exp(((0.8834040165 ^ (0.3057975769 * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))
3;7.887299457550771;(0.9712380171 ^ (2.9596245289 * X1))
2;7.587717156866873;exp(((-0.0544710606) * X1))
7;14.655681120886882;(exp((exp(((-0.0379006863) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))
6;7.741062604735834;((exp(((-0.0354140177) * X1)) ^ 2) * exp(((-0.0022915746) * X2)))
5;7.790818034659436;(exp(((-0.0760980919) * X1)) * exp(((-0.0022915746) * X2)))
4;7.821088988773683;exp((((-0.0793804452) * X1) + ((-0.0011405044) * X2)))
10;729.515394110271;((exp(((-0.4964213371) * X1)) + 16.7852764130) * ((0.0028478508 * X2) + (0.0089089563 + (0.0773030818 * X1))))
1;6.252046920830865;0.4463237524
9;6.332584113205086;exp(log((exp(exp(((-0.0380592048) * X1))) * (((-0.0001814920) * X2) + 0.1449113637))))
7;14.655246196228186;(exp((exp(((-0.0378856547) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))
2;7.58660625280723;exp(((-0.0543493554) * X1))
6;7.789921721905444;((exp(((-0.0380017981) * X1)) ^ 2) * exp(((-0.0022915746) * X2)))
5;14.68304110368832;exp(exp((((-0.0011305843) * X2) + ((-0.0388625264) * X1))))
4;7.8222687090936205;exp((((-0.0795040727) * X1) + ((-0.0011405044) * X2)))
3;14.454602187057045;exp(exp(((-0.0309315920) * X1)))
10;730.2917098210906;((exp(((-0.5004322529) * X1)) + 17.0299434662) * ((0.0028093327 * X2) + (0.0087672500 + (0.0762328729 * X1))))
1;6.023092664298951;0.0772475824
9;6.332804381915098;exp(log((exp(exp(((-0.0381226502) * X1))) * (((-0.0001814920) * X2) + 0.1449113637))))
7;14.654754050828684;(exp((exp(((-0.0378856547) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011405044) * X2))
2;7.973656495816303;exp(((-0.0952358469) * X1))
6;7.791424684091819;((exp(((-0.0380810201) * X1)) ^ 2) * exp(((-0.0022915746) * X2)))
5;7.792591315034761;(exp(((-0.0762849972) * X1)) * exp(((-0.0022915746) * X2)))
4;7.807364284808887;(exp(((-0.0779456943) * X1)) + ((-0.0011405044) * X2))
3;14.824586969227191;exp(exp(((-0.0437583178) * X1)))
10;476.28647733239507;((exp(((-0.1480898559) * X1)) + 2.8893480301) * ((0.0128758606 * X2) + (0.0469712913 + (0.3631896675 * X1))))
1;11.167932881725575;2.2233142853
9;6.332981664090605;exp(log((exp(exp(((-0.0381737091) * X1))) * (((-0.0001814920) * X2) + 0.1449113637))))
8;14.655473899369063;(exp(((0.8834040165 ^ (0.3057975769 * X1)) + ((-0.0008241935) * X2))) + ((-0.0011405044) * X2))
3;7.895202095694281;(0.9712380171 ^ (2.9876248837 * X1))
2;7.582728073191669;exp(((-0.0539242923) * X1))
7;14.65594388816957;(exp((exp(((-0.0379267745) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011405044) * X2))
6;7.759787351861272;(exp((((-0.0728246123) * X1) + ((-0.0011405044) * X2))) + ((-0.0011405044) * X2))
5;14.559635871727117;exp((exp(((-0.0345732756) * X1)) + ((-0.0011405044) * X2)))
4;7.821080825800436;exp((((-0.0793804452) * X1) + ((-0.0011305843) * X2)))
10;471.6897650101623;((exp(((-0.1461360157) * X1)) + 2.8369908333) * ((0.0130467415 * X2) + (0.0476020537 + (0.3681116998 * X1))))
1;6.5093531401344356;0.6601644754
9;6.023277918296417;((exp(exp(((-0.0381791778) * X1))) * (((-0.0001814920) * X2) + 0.1449113637)) * (-1.1268520355))
7;14.653260100847776;(exp((exp(((-0.0378343053) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
2;7.974848504762478;exp(((-0.0953571647) * X1))
6;7.793183670318686;((exp(((-0.0381737091) * X1)) ^ 2) * exp(((-0.0022915746) * X2)))
5;7.754970049289773;((exp(((-0.0361561179) * X1)) + ((-0.0011405044) * X2)) ^ 2)
4;7.807356642417647;(exp(((-0.0779456943) * X1)) + ((-0.0011305843) * X2))
3;14.828347551872772;exp(exp(((-0.0438839123) * X1)))
10;464.69735537751916;(((0.0133285914 * X2) + ((0.3762219250 * X1) + 0.0486540347)) * (exp(((-0.1431211829) * X1)) + 2.7552816868))
1;6.6588741304999095;0.7588095665
9;6.3272801415347315;(exp((log(1.0907411575) ^ (0.0149494931 * X1))) * (((-0.0001814920) * X2) + 0.1449113637))
7;14.657454705932633;(exp((exp(((-0.0379789695) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011405044) * X2))
2;7.9769625350911575;exp(((-0.0955722556) * X1))
6;7.759779654988824;(exp((((-0.0728246123) * X1) + ((-0.0011405044) * X2))) + ((-0.0011305843) * X2))
5;7.7736678576537885;((exp(((-0.0371467136) * X1)) + ((-0.0011405044) * X2)) ^ 2)
4;7.587514027937545;exp((((-0.0543493554) * X1) + ((-0.0011405044) * X2)))
3;7.654771948021631;sqrt(exp(((-0.1235399395) * X1)))
10;459.5853347078476;((exp(((-0.1410523653) * X1)) + 2.6996798515) * ((0.0135244746 * X2) + (0.0493805446 + (0.3818629384 * X1))))
1;7.637786085828309;1.2285150290
9;14.68857597843391;(exp(((exp(((-0.0378856547) * X1)) + ((-0.0011305843) * X1)) + ((-0.0011305843) * X2))) + ((-0.0009029063) * X2))
8;14.653420424239526;(exp(((exp(((-0.0189112704) * X1)) ^ 2) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))
3;7.898364344018016;(exp(((-0.0437583178) * X1)) ^ 2)
2;7.981661632900468;exp(((-0.0960500464) * X1))
7;14.658115505526085;(exp((exp(((-0.0380017981) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011405044) * X2))
6;7.77726236289281;(exp((((-0.0746747330) * X1) + ((-0.0011405044) * X2))) + ((-0.0011405044) * X2))
5;7.749272301038726;((exp(((-0.0358535573) * X1)) + ((-0.0011405044) * X2)) ^ 2)
4;7.821035472018129;(exp(((-0.0793804452) * X1)) + ((-0.0011405044) * X2))
10;455.97872486389144;(((0.0136855813 * X2) + ((0.3864970803 * X1) + 0.0499820262)) * (exp(((-0.1394683421) * X1)) + 2.6568751335))
1;10.341913084021504;2.0335848331
9;14.663746147318841;exp(log((exp((exp(((-0.0381791778) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))))
7;14.654745522942786;(exp((exp(((-0.0378856547) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
2;7.5753678155379385;exp(((-0.0531167164) * X1))
6;7.775272972911012;((sqrt(exp(((-0.0744631886) * X1))) + ((-0.0011405044) * X2)) ^ 2)
5;14.55961129859931;exp((exp(((-0.0345732756) * X1)) + ((-0.0011305843) * X2)))
4;7.822215135759277;(exp(((-0.0795040727) * X1)) + ((-0.0011405044) * X2))
3;7.899771138572095;(0.8834040165 ^ (0.7071067691 * X1))
10;731.8600681841172;((exp(((-0.5181514025) * X1)) + 18.1426486969) * ((0.0026435251 * X2) + (0.0081582051 + (0.0716340542 * X1))))
1;6.065469525134908;0.1927790046
9;14.671437683218496;(exp(((exp(((-0.0372970328) * X1)) + ((-0.0011305843) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))
8;14.655465371280924;(exp(((0.8834040165 ^ (0.3057975769 * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
3;7.9007974781195704;(exp(((-0.0438839123) * X1)) ^ 2)
2;7.561690539524928;exp(((-0.0516130477) * X1))
7;14.65593535955939;(exp((exp(((-0.0379267745) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
6;7.759771460580895;(exp((((-0.0728246123) * X1) + ((-0.0011305843) * X2))) + ((-0.0011305843) * X2))
5;7.7898962479620675;(exp((((-0.0380017981) * X1) + ((-0.0011305843) * X2))) ^ 2)
4;7.587506051341321;exp((((-0.0543493554) * X1) + ((-0.0011305843) * X2)))
10;732.277842476858;((exp(((-0.5209643245) * X1)) + 18.3245944977) * ((0.0026185829 * X2) + (0.0080673890 + (0.0709429830 * X1))))
1;6.02134974080161;(-0.1668810695)
9;14.654786180036874;exp(log((exp(exp((((-0.0009029063) * X2) + ((-0.0378852971) * X1)))) + ((-0.0008241935) * X2))))
8;14.658622405544072;(exp(((0.0778652579 ^ (0.0148863243 * X1)) + ((-0.0011405044) * X2))) + ((-0.0008241935) * X2))
3;7.9103894863620665;(0.7566623092 ^ (0.3183098733 * X1))
2;8.00047769637143;exp(((-0.0979589224) * X1))
7;14.657971820114057;(exp((exp(((-0.0379789695) * X1)) + ((-0.0011405044) * X2))) + ((-0.0008241935) * X2))
6;7.775253616081972;(exp((((-0.0744631886) * X1) + ((-0.0011405044) * X2))) + ((-0.0011305843) * X2))
5;7.780918539815245;((exp(((-0.0375299007) * X1)) + ((-0.0011405044) * X2)) ^ 2)
4;7.821027825580035;(exp(((-0.0793804452) * X1)) + ((-0.0011305843) * X2))
10;441.5177349601189;(((0.0142797250 * X2) + ((0.4036037028 * X1) + 0.0521895662)) * (exp(((-0.1337530464) * X1)) + 2.5037939548))
1;6.178219429650015;0.3650270104
9;14.655429281741334;exp(log((exp(exp((((-0.0378856547) * X1) + ((-0.0011405044) * X2)))) + ((-0.0008241935) * X2))))
7;14.65810697630731;(exp((exp(((-0.0380017981) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
2;7.552392945245521;exp(((-0.0505886599) * X1))
6;7.742488676494186;(exp((((-0.0709870979) * X1) + ((-0.0011405044) * X2))) + ((-0.0011405044) * X2))
5;14.68290609636463;exp((exp(((-0.0388625264) * X1)) + ((-0.0011405044) * X2)))
4;7.8222074887537705;(exp(((-0.0795040727) * X1)) + ((-0.0011305843) * X2))
3;7.639566287741187;sqrt(exp(((-0.1202458963) * X1)))
10;596.935123870155;((exp(((-0.2099154592) * X1)) + 5.1752452850) * ((0.0081316242 * X2) + (((-0.0011405044) * X2) + (0.2269226909 * X1))))
1;6.190353167943018;(-0.4762233198)
9;14.635870400349544;exp(log((exp((exp(((-0.0372317471) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011405044) * X2))))
8;14.658096739863437;(exp(((0.0778652579 ^ (0.0148863243 * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
3;7.918077102587086;(0.8851673007 ^ (0.7341319919 * X1))
2;7.551105772363861;exp(((-0.0504467003) * X1))
7;14.638071382060073;((sqrt(exp(exp(((-0.0372970328) * X1)))) + ((-0.0011405044) * X2)) ^ 2)
6;7.775245413648371;(exp((((-0.0744631886) * X1) + ((-0.0011305843) * X2))) + ((-0.0011305843) * X2))
5;7.773651835995825;((exp(((-0.0371467136) * X1)) + ((-0.0011305843) * X2)) ^ 2)
4;7.588584811304523;(exp(((-0.0544710606) * X1)) + ((-0.0011405044) * X2))
10;734.7965552638108;((exp(((-0.5309134126) * X1)) + 18.9857711792) * ((0.0025335695 * X2) + (0.0077593154 + (0.0685896650 * X1))))
1;7.196592926628287;(-1.1389294863)
9;14.658607737085493;exp(log((exp((exp(((-0.0380017981) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))))
8;7.165331896867684;exp(((exp(((-0.0371195115) * X1)) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2))
3;7.919969256613369;(0.8925595284 ^ (0.7895599008 * X1))
2;7.5488389252148735;exp(((-0.0501966104) * X1))
7;14.663095183654871;(exp((exp(((-0.0381737091) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011405044) * X2))
6;7.777246472420595;(exp((((-0.0746747330) * X1) + ((-0.0011305843) * X2))) + ((-0.0011305843) * X2))
5;7.775259971947577;((exp(((-0.0372317471) * X1)) + ((-0.0011305843) * X2)) ^ 2)
4;7.587473865720247;(exp(((-0.0543493554) * X1)) + ((-0.0011405044) * X2))
10;736.879878527583;((exp(((-0.5363705754) * X1)) + 19.0519008636) * ((0.0025344279 * X2) + (0.0078303870 + (0.0684479177 * X1))))
1;6.041297589141331;0.1359741688
9;14.65794700965362;exp(log((exp((exp(((-0.0379789695) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))))
8;7.165342470860478;exp(((exp(((-0.0371467136) * X1)) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2))
3;14.870746584462086;exp(exp(((-0.0452936403) * X1)))
2;8.015554739353066;exp(((-0.0994835272) * X1))
7;14.655271077129546;(exp((exp(((-0.0378856547) * X1)) + ((-0.0011405044) * X2))) + ((-0.0008241935) * X2))
6;7.77525696004264;((sqrt(exp(((-0.0744631886) * X1))) + ((-0.0011305843) * X2)) ^ 2)
5;7.808398070138801;(exp(((-0.0779456943) * X1)) * exp(((-0.0023206710) * X2)))
4;7.832117997494783;(exp(((-0.0805407837) * X1)) + ((-0.0011405044) * X2))
10;738.6931461375074;((exp(((-0.5365958810) * X1)) + 19.3470745087) * ((0.0024900073 * X2) + (0.0075827292 + (0.0674863756 * X1))))
1;9.382355110222061;1.7887434959
9;14.635861920126281;exp(log((exp((exp(((-0.0372317471) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))))
8;0.3070073678340589;((exp(((-0.0760965794) * X1)) * ((0.0492789894 * X2) + (-18.6747646332))) + 18.8575344086)
3;14.40648861532076;exp(exp(((-0.0291914977) * X1)))
2;8.025388282222794;exp(((-0.1004755348) * X1))
7;14.663086653040892;(exp((exp(((-0.0381737091) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
6;7.776565565371478;(((0.8851673007 ^ (0.3057975769 * X1)) + ((-0.0011305843) * X2)) ^ 2)
5;7.789428599738194;((exp(((-0.0379789695) * X1)) + ((-0.0011405044) * X2)) ^ 2)
4;7.587466292889693;(exp(((-0.0543493554) * X1)) + ((-0.0011305843) * X2))
10;409.1371851483027;((exp(((-0.1222545207) * X1)) + 2.1978235245) * ((0.0156374667 * X2) + (0.0572193637 + (0.4426955581 * X1))))
1;6.060267981889132;0.1817422807
9;14.63341147023781;exp(log((exp((exp(((-0.0371467136) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))))
8;7.165375456435791;exp(((exp(((-0.0372317471) * X1)) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2))
3;7.92818536511292;(exp(((-0.0452936403) * X1)) ^ 2)
2;7.530951697994571;exp(((-0.0482194498) * X1))
7;15.675751062148636;(exp((((-0.0746747330) * X1) + exp(((-0.0023206710) * X2)))) + ((-0.0008241935) * X2))
6;14.686116784106005;exp((sqrt(exp(((-0.0779456943) * X1))) + ((-0.0011405044) * X2)))
5;14.682881321362471;exp((exp(((-0.0388625264) * X1)) + ((-0.0011305843) * X2)))
4;7.832110347620573;(exp(((-0.0805407837) * X1)) + ((-0.0011305843) * X2))
10;743.1488349420505;((exp(((-0.5436024666) * X1)) + 19.6349449158) * ((0.0024693776 * X2) + ((0.0666963235 * X1) + 0.0075682858)))
1;6.010626525419031;0.0092136189
9;14.632618452276063;exp(log((exp((exp(((-0.0371191800) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))))
8;7.165400813578486;exp(((exp(((-0.0372970328) * X1)) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2))
3;7.929078243890322;(exp(((-0.0453394726) * X1)) ^ 2)
2;8.036995289261393;exp(((-0.1016440541) * X1))
7;14.705510724024355;((sqrt(exp(exp(((-0.0396212041) * X1)))) + ((-0.0011305843) * X2)) ^ 2)
6;14.681847566523786;exp(((0.8851673007 ^ (0.3183098733 * X1)) + ((-0.0011305843) * X2)))
5;7.786669610767082;((exp(((-0.0378343053) * X1)) + ((-0.0011305843) * X2)) ^ 2)
4;7.836762021944444;(exp(((-0.0810262859) * X1)) + ((-0.0011405044) * X2))
10;inf;(((6.9754924774 * X1) + (exp((0.5131779909 * X1)) + (0.2632244825 * X2))) * (((-0.0107151903) * X1) + 0.1904226243))
1;7.325218173024572;1.0996159315
9;14.667087702493646;(exp(((exp(((-0.0371467136) * X1)) + ((-0.0011305843) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))
8;14.662767652708224;(exp(((0.0778652579 ^ (0.0149494931 * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
3;7.623709754588949;sqrt(exp(((-0.1168007404) * X1)))
2;7.518360835979681;exp(((-0.0468237214) * X1))
7;14.644963478670201;(exp((exp(((-0.0375299007) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))
6;7.725310207494853;((exp(((-0.0345732756) * X1)) ^ 2) * exp(((-0.0023206710) * X2)))
5;7.788422709028659;((exp(((-0.0379267745) * X1)) + ((-0.0011305843) * X2)) ^ 2)
4;7.583587969955506;(exp(((-0.0539242923) * X1)) + ((-0.0011305843) * X2))
10;inf;(((6.9710378647 * X1) + (exp((0.5101426244 * X1)) + (0.2630032301 * X2))) * (((-0.0107235275) * X1) + 0.1906069666))
1;6.045864870971915;(-0.2447435260)
9;14.65589190691032;exp(log((exp((exp(((-0.0379079767) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))))
8;14.61230696500394;(exp((sqrt(exp(((-0.0728246123) * X1))) + ((-0.0008241935) * X2))) + ((-0.0011405044) * X2))
3;7.930776390984613;sqrt(exp(((-0.1817065030) * X1)))
2;8.048126224348689;exp(((-0.1027622074) * X1))
7;14.65885931351927;(exp(exp((((-0.0380017981) * X1) + ((-0.0011405044) * X2)))) + ((-0.0009029063) * X2))
6;7.806274083078383;((exp(((-0.0388625264) * X1)) ^ 2) * exp(((-0.0022915746) * X2)))
5;7.789412557984982;((exp(((-0.0379789695) * X1)) + ((-0.0011305843) * X2)) ^ 2)
4;7.840077364997249;(exp(((-0.0813726187) * X1)) + ((-0.0011405044) * X2))
10;inf;(((7.3773679733 * X1) + (exp((0.5166067481 * X1)) + (0.2777200937 * X2))) * (((-0.0099697411) * X1) + 0.1803485453))
1;7.46157885625642;(-1.2543176413)
9;14.655681066643941;exp(log((exp((exp(((-0.0379006863) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))))
8;14.653445284319998;(exp(((exp(((-0.0189112704) * X1)) ^ 2) + ((-0.0011405044) * X2))) + ((-0.0008241935) * X2))
3;14.885990124050007;exp(exp(((-0.0457976535) * X1)))
2;8.04908482921206;exp(((-0.1028583944) * X1))
7;6.025450396486701;((exp(((-0.0375299007) * X1)) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2)
6;7.788114703208809;(((0.8834040165 ^ (0.3057975769 * X1)) + ((-0.0011305843) * X2)) ^ 2)
5;7.793107183575599;((exp(((-0.0381737091) * X1)) + ((-0.0011305843) * X2)) ^ 2)
4;7.576235009037479;(exp(((-0.0531167164) * X1)) + ((-0.0011405044) * X2))
10;382.99064358797193;(((0.0167835616 * X2) + ((0.4757170677 * X1) + 0.0614577979)) * (exp(((-0.1139672399) * X1)) + 1.9791744947))
1;6.080835458187284;(-0.3195444942)
9;14.655246216258721;exp(log((exp((exp(((-0.0378856547) * X1)) + ((-0.0011305843) * X2))) + ((-0.0008241935) * X2))))
8;14.61229844868159;(exp((sqrt(exp(((-0.0728246123) * X1))) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))
3;7.93801216523433;(exp(((-0.0457976535) * X1)) ^ 2)
2;8.052255646177132;exp(((-0.1031764224) * X1))
7;6.025367434174031;((exp(((-0.0372970328) * X1)) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2)
6;14.543330170476573;exp((sqrt(exp(((-0.0679957494) * X1))) + ((-0.0011405044) * X2)))
5;7.806248544271874;(exp((((-0.0011305843) * X2) + ((-0.0388625264) * X1))) ^ 2)
4;7.840069712659352;(exp(((-0.0813726187) * X1)) + ((-0.0011305843) * X2))
10;inf;(((6.9790987968 * X1) + (exp((0.5029333234 * X1)) + (0.2628105879 * X2))) * (((-0.0106059620) * X1) + 0.1906750500))
1;6.2701832420589545;(-0.5610992908)
9;14.660926929750499;exp(log((exp((exp(((-0.0380810201) * X1)) + ((-0.0011405044) * X2))) + ((-0.0008241935) * X2))))
8;6.335758880959032;(exp(sqrt(exp(((-0.0779456943) * X1)))) * (((-0.0001814920) * X2) + 0.1449113637))
3;7.610704006985404;sqrt(exp(((-0.1139672399) * X1)))
2;8.053427814043328;exp(((-0.1032939404) * X1))
7;6.025344180024356;((exp(((-0.0372317471) * X1)) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2)
6;14.5433056666069;exp((sqrt(exp(((-0.0679957494) * X1))) + ((-0.0011305843) * X2)))
5;10.897002714023383;(exp(((-0.0022915746) * X2)) + exp(((-0.0746747330) * X1)))
4;7.576227439648815;(exp(((-0.0531167164) * X1)) + ((-0.0011305843) * X2))
10;369.67413503675886;((exp(((-0.1099847704) * X1)) + 1.8738423586) * ((0.0174078327 * X2) + (0.0637738258 + (0.4936924875 * X1))))
1;7.181556917115615;1.0352408886
9;6.325990670593371;exp(log((exp(exp(((-0.0361561179) * X1))) * (((-0.0001814920) * X2) + 0.1449113637))))
8;7.1656095593229745;exp(((exp(((-0.0378343053) * X1)) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2))
3;7.602717873222496;(exp(((-0.0280559659) * X1)) ^ 2)
2;8.054421095174677;exp(((-0.1033935025) * X1))
7;6.025558878445431;((exp(((-0.0378343053) * X1)) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2)
6;7.792898266347404;(((0.0778652579 ^ (0.0149494931 * X1)) + ((-0.0011305843) * X2)) ^ 2)
5;10.913177454920026;(exp(((-0.0023206710) * X2)) + exp(((-0.0762849972) * X1)))
4;7.863441870206498;exp((((-0.0838013440) * X1) + ((-0.0011405044) * X2)))
10;362.4853541286677;((exp(((-0.1081521586) * X1)) + 1.8265988827) * ((0.0176797826 * X2) + (0.0647581443 + (0.5015397668 * X1))))
1;6.6018609718439905;(-0.8194585443)
9;14.65326002138773;exp(log((exp((exp(((-0.0378343053) * X1)) + ((-0.0008241935) * X2))) + ((-0.0011305843) * X2))))
8;6.02538180080875;((sqrt(exp(((-0.0746747330) * X1))) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2)
3;7.600008565480622;sqrt(exp(((-0.1116318479) * X1)))
2;7.509123698162748;exp(((-0.0457976535) * X1))
7;6.025577181554069;((exp(((-0.0378856547) * X1)) * (((-0.0001814920) * X2) + 0.1449113637)) ^ 2)
6;7.8083564543722925;exp(((((-0.0779456943) * X1) + ((-0.0011305843) * X2)) + ((-0.0011405044) * X2)))
5;7.822071486522263;(exp(((-0.0793804452) * X1)) * exp(((-0.0023206710) * X2)))
4;7.867639203957358;exp((((-0.0842375308) * X1) + ((-0.0011405044) * X2)))
10;351.943405647617;(((0.0181355421 * X2) + ((0.5146760345 * X1) + 0.0664306730)) * (exp(((-0.1053720564) * X1)) + 1.7540465593))
1;11.534375993566007;2.3025851250
